Rainfall, Temperature, Ph,Crop, Production
626.19403,22,5.7,Wheat,0.2542
626.23069,22,5.7,Wheat,0.2545
626.25,22,5.7,Wheat,0.2548
626.25,22,5.7,Wheat,0.2551
626.25,22,5.7,Wheat,0.2554
626.27992,22,5.7,Wheat,0.2557
626.30304,22,5.7,Wheat,0.256
626.31774,22,5.7,Wheat,0.2563
626.33229,22,5.7,Wheat,0.2566
626.34715,22,5.7,Wheat,0.2569
626.36858,22,5.7,Wheat,0.2572
626.38889,22,5.7,Wheat,0.2575
626.39614,22,5.7,Wheat,0.2578
626.4,22,5.7,Wheat,0.2581
626.43243,22,5.7,Wheat,0.2584
626.44486,22,5.7,Wheat,0.2587
626.45171,22,5.7,Wheat,0.259
626.51163,22,5.7,Wheat,0.2593
626.51941,22,5.7,Wheat,0.2596
626.54117,22,5.7,Wheat,0.2599
626.54321,22,5.7,Wheat,0.2602
626.5443,22,5.7,Wheat,0.2605
626.56197,22,5.7,Wheat,0.2608
626.56951,22,5.7,Wheat,0.2611
626.58824,22,5.7,Wheat,0.2614
626.59794,22,5.7,Wheat,0.2617
626.60345,22,5.7,Wheat,0.262
626.60396,22,5.7,Wheat,0.2623
626.60959,22,5.7,Wheat,0.2626
626.6129,22,5.7,Wheat,0.2629
626.6129,22,5.7,Wheat,0.2632
626.62136,22,5.7,Wheat,0.2635
626.62379,22,5.7,Wheat,0.2638
626.64128,22,5.7,Wheat,0.2641
626.64133,22,5.7,Wheat,0.2644
626.64706,22,5.7,Wheat,0.2647
626.65643,22,5.7,Wheat,0.265
626.66667,22,5.7,Wheat,0.2653
626.66667,22,5.7,Wheat,0.2656
626.66667,22,5.7,Wheat,0.2659
626.66826,22,5.7,Wheat,0.2662
626.69069,22,5.7,Wheat,0.2665
626.69565,22,5.7,Wheat,0.2668
626.72606,22,5.7,Wheat,0.2671
626.72986,22,5.7,Wheat,0.2674
626.73088,22,5.7,Wheat,0.2677
626.76195,22,5.7,Wheat,0.268
626.81319,22,5.7,Wheat,0.2683
626.82037,22,5.7,Wheat,0.2686
626.82343,22,5.7,Wheat,0.2689
626.82857,22,5.7,Wheat,0.2692
626.8323,22,5.7,Wheat,0.2695
626.8569,22,5.7,Wheat,0.2698
626.86003,22,5.7,Wheat,0.2701
626.89587,22,5.7,Wheat,0.2704
626.92067,22,5.7,Wheat,0.2707
626.92913,22,5.7,Wheat,0.271
626.93598,22,5.7,Wheat,0.2713
626.93617,22,5.7,Wheat,0.2716
626.93878,22,5.7,Wheat,0.2719
626.96203,22,5.7,Wheat,0.2722
626.97016,22,5.7,Wheat,0.2725
626.97674,22,5.7,Wheat,0.2728
626.99345,22,5.7,Wheat,0.2731
627,22,5.7,Wheat,0.2734
627,22,5.7,Wheat,0.2737
627,22,5.7,Wheat,0.274
627,22,5.7,Wheat,0.2743
627.00078,22,5.7,Wheat,0.2746
627.01783,22,5.7,Wheat,0.2749
627.06219,22,5.7,Wheat,0.2752
627.06993,22,5.7,Wheat,0.2755
627.07459,22,5.7,Wheat,0.2758
627.10791,22,5.7,Wheat,0.2761
627.13324,22,5.7,Wheat,0.2764
627.14286,22,5.7,Wheat,0.2767
627.15415,22,5.7,Wheat,0.277
627.16667,22,5.7,Wheat,0.2773
627.16981,22,5.7,Wheat,0.2776
627.16981,22,5.7,Wheat,0.2779
627.18339,22,5.7,Wheat,0.2782
627.19149,22,5.7,Wheat,0.2785
627.24102,22,5.7,Wheat,0.2788
627.24653,22,5.7,Wheat,0.2791
627.25587,22,5.7,Wheat,0.2794
627.27273,22,5.7,Wheat,0.2797
627.27273,22,5.7,Wheat,0.28
627.28977,22,5.7,Wheat,0.2803
627.29167,22,5.7,Wheat,0.2806
627.29211,22,5.7,Wheat,0.2809
627.30355,22,5.7,Wheat,0.2812
627.31387,22,5.7,Wheat,0.2815
627.32031,22,5.7,Wheat,0.2818
627.33746,22,5.7,Wheat,0.2821
627.33906,22,5.7,Wheat,0.2824
627.37864,22,5.7,Wheat,0.2827
627.38997,22,5.7,Wheat,0.283
627.3913,22,5.7,Wheat,0.2833
627.42154,22,5.7,Wheat,0.2836
627.42857,22,5.7,Wheat,0.2839
627.43505,22,5.7,Wheat,0.2842
627.43802,22,5.7,Wheat,0.2845
627.45778,22,5.7,Wheat,0.2848
627.472,22,5.7,Wheat,0.2851
627.47608,22,5.7,Wheat,0.2854
627.49483,22,5.7,Wheat,0.2857
627.5,22,5.7,Wheat,0.286
627.51501,22,5.7,Wheat,0.2863
627.53425,22,5.7,Wheat,0.2866
627.58052,22,5.7,Wheat,0.2869
627.59369,22,5.7,Wheat,0.2872
627.59669,22,5.7,Wheat,0.2875
627.6,22,5.7,Wheat,0.2878
627.60331,22,5.7,Wheat,0.2881
627.61965,22,5.7,Wheat,0.2884
627.62887,22,5.7,Wheat,0.2887
627.63889,22,5.7,Wheat,0.289
627.64081,22,5.7,Wheat,0.2893
627.65217,22,5.7,Wheat,0.2896
627.69231,22,5.7,Wheat,0.2899
627.69231,22,5.7,Wheat,0.2902
627.69425,22,5.7,Wheat,0.2905
627.70588,22,5.7,Wheat,0.2908
627.72115,22,5.7,Wheat,0.2911
627.74566,22,5.7,Wheat,0.2914
627.74725,22,5.7,Wheat,0.2917
627.75,22,5.7,Wheat,0.292
627.75,22,5.7,Wheat,0.2923
627.75484,22,5.7,Wheat,0.2926
627.75516,22,5.7,Wheat,0.2929
627.79787,22,5.7,Wheat,0.2932
627.80631,22,5.7,Wheat,0.2935
627.80987,22,5.7,Wheat,0.2938
627.84037,22,5.7,Wheat,0.2941
627.85851,22,5.7,Wheat,0.2944
627.90118,22,5.7,Wheat,0.2947
627.90698,22,5.7,Wheat,0.295
627.93103,22,5.7,Wheat,0.2953
627.93529,22,5.7,Wheat,0.2956
627.93911,22,5.7,Wheat,0.2959
627.94069,22,5.7,Wheat,0.2962
627.95004,22,5.7,Wheat,0.2965
627.95193,22,5.7,Wheat,0.2968
627.9661,22,5.7,Wheat,0.2971
628,22,5.7,Wheat,0.2974
628,22,5.7,Wheat,0.2977
628,22,5.7,Wheat,0.298
628.01105,22,5.7,Wheat,0.2983
628.01563,22,5.7,Wheat,0.2986
628.03562,22,5.7,Wheat,0.2989
628.04167,22,5.7,Wheat,0.2992
628.05263,22,5.7,Wheat,0.2995
628.06452,22,5.7,Wheat,0.2998
628.06452,22,5.7,Wheat,0.3001
628.0686,22,5.7,Wheat,0.3004
628.0737,22,5.7,Wheat,0.3007
628.08004,22,5.7,Wheat,0.301
628.09762,22,5.7,Wheat,0.3013
628.10748,22,5.7,Wheat,0.3016
628.11111,22,5.7,Wheat,0.3019
628.13665,22,5.7,Wheat,0.3022
628.15419,22,5.7,Wheat,0.3025
628.15574,22,5.7,Wheat,0.3028
628.16653,22,5.7,Wheat,0.3031
628.17073,22,5.7,Wheat,0.3034
628.18182,22,5.7,Wheat,0.3037
628.19718,22,5.7,Wheat,0.304
628.22222,22,5.7,Wheat,0.3043
628.23529,22,5.7,Wheat,0.3046
628.26338,22,5.7,Wheat,0.3049
628.26339,22,5.7,Wheat,0.3052
628.2659,22,5.7,Wheat,0.3055
628.27273,22,5.7,Wheat,0.3058
628.29787,22,5.7,Wheat,0.3061
628.29797,22,5.7,Wheat,0.3064
628.30279,22,5.7,Wheat,0.3067
628.30389,22,5.7,Wheat,0.307
628.32143,22,5.7,Wheat,0.3073
628.33644,22,5.7,Wheat,0.3076
628.34862,22,5.7,Wheat,0.3079
628.38636,22,5.7,Wheat,0.3082
628.42105,22,5.7,Wheat,0.3085
628.46824,22,5.7,Wheat,0.3088
628.47055,22,5.7,Wheat,0.3091
628.47932,22,5.7,Wheat,0.3094
628.49283,22,5.7,Wheat,0.3097
628.51465,22,5.7,Wheat,0.31
628.52828,22,5.7,Wheat,0.3103
628.57599,22,5.7,Wheat,0.3106
628.58995,22,5.7,Wheat,0.3109
628.61183,22,5.7,Wheat,0.3112
628.6323,22,5.7,Wheat,0.3115
628.65396,22,5.7,Wheat,0.3118
628.66497,22,5.7,Wheat,0.3121
628.69955,22,5.7,Wheat,0.3124
628.71429,22,5.7,Wheat,0.3127
628.72881,22,5.7,Wheat,0.313
628.73984,22,5.7,Wheat,0.3133
628.7851,22,5.7,Wheat,0.3136
628.79104,22,5.7,Wheat,0.3139
628.8,22,5.7,Wheat,0.3142
628.80399,22,5.7,Wheat,0.3145
628.8342,22,5.7,Wheat,0.3148
628.83495,22,5.7,Wheat,0.3151
628.86921,22,5.7,Wheat,0.3154
628.875,22,5.7,Wheat,0.3157
628.90355,22,5.7,Wheat,0.316
628.90611,22,5.7,Wheat,0.3163
628.91999,22,5.7,Wheat,0.3166
628.92111,22,5.7,Wheat,0.3169
628.92857,22,5.7,Wheat,0.3172
628.94231,22,5.7,Wheat,0.3175
628.99227,22,5.7,Wheat,0.3178
628.99485,22,5.7,Wheat,0.3181
629,22,5.7,Wheat,0.3184
629.00229,22,5.7,Wheat,0.3187
629.02335,22,5.7,Wheat,0.319
629.04,22,5.7,Wheat,0.3193
629.0625,22,5.7,Wheat,0.3196
629.1,22,5.7,Wheat,0.3199
629.1,22,5.7,Wheat,0.3202
629.11783,22,5.7,Wheat,0.3205
629.13613,22,5.7,Wheat,0.3208
629.15385,22,5.7,Wheat,0.3211
629.18731,22,5.7,Wheat,0.3214
629.18913,22,5.7,Wheat,0.3217
629.1913,22,5.7,Wheat,0.322
629.22066,22,5.7,Wheat,0.3223
629.24188,22,5.7,Wheat,0.3226
629.25,22,5.7,Wheat,0.3229
629.29438,22,5.7,Wheat,0.3232
629.35085,22,5.7,Wheat,0.3235
629.3699,22,5.7,Wheat,0.3238
629.40625,22,5.7,Wheat,0.3241
629.41176,22,5.7,Wheat,0.3244
629.41176,22,5.7,Wheat,0.3247
629.45999,22,5.7,Wheat,0.325
629.46391,22,5.7,Wheat,0.3253
629.47629,22,5.7,Wheat,0.3256
629.47867,22,5.7,Wheat,0.3259
629.4919,22,5.7,Wheat,0.3262
629.52147,22,5.7,Wheat,0.3265
629.56731,22,5.7,Wheat,0.3268
629.60547,22,5.7,Wheat,0.3271
629.61315,22,5.7,Wheat,0.3274
629.63668,22,5.7,Wheat,0.3277
629.63855,22,5.7,Wheat,0.328
629.63855,22,5.7,Wheat,0.3283
629.64,22,5.7,Wheat,0.3286
629.65447,22,5.7,Wheat,0.3289
629.68371,22,5.7,Wheat,0.3292
629.71342,22,5.7,Wheat,0.3295
629.73913,22,5.7,Wheat,0.3298
629.74305,22,5.7,Wheat,0.3301
629.74522,22,5.7,Wheat,0.3304
629.75,22,5.7,Wheat,0.3307
629.75,22,5.7,Wheat,0.331
629.7511,22,5.7,Wheat,0.3313
629.7668,22,5.7,Wheat,0.3316
629.76923,22,5.7,Wheat,0.3319
629.80076,22,5.7,Wheat,0.3322
629.80301,22,5.7,Wheat,0.3325
629.81132,22,5.7,Wheat,0.3328
629.83272,22,5.7,Wheat,0.3331
629.83518,22,5.7,Wheat,0.3334
629.84429,22,5.7,Wheat,0.3337
629.85176,22,5.7,Wheat,0.334
629.85437,22,5.7,Wheat,0.3343
629.86567,22,5.7,Wheat,0.3346
629.94532,22,5.7,Wheat,0.3349
629.96105,22,5.7,Wheat,0.3352
629.96794,22,5.7,Wheat,0.3355
629.9688,22,5.7,Wheat,0.3358
629.9844,22,5.7,Wheat,0.3361
630,22,5.7,Wheat,0.3364
630,22,5.7,Wheat,0.3367
630,22,5.7,Wheat,0.337
630,22,5.7,Wheat,0.3373
630,22,5.7,Wheat,0.3376
630,22,5.7,Wheat,0.3379
630,22,5.7,Wheat,0.3382
630,22,5.7,Wheat,0.3385
630,22,5.7,Wheat,0.3388
630,22,5.7,Wheat,0.3391
630,22,5.7,Wheat,0.3394
630,22,5.7,Wheat,0.3397
630,22,5.7,Wheat,0.34
630,22,5.7,Wheat,0.3403
630,22,5.7,Wheat,0.3406
630,22,5.7,Wheat,0.3409
630,22,5.7,Wheat,0.3412
630,22,5.7,Wheat,0.3415
630,22,5.7,Wheat,0.3418
630,22,5.7,Wheat,0.3421
630,22,5.7,Wheat,0.3424
630,22,5.7,Wheat,0.3427
630,22,5.7,Wheat,0.343
630,22,5.7,Wheat,0.3433
630,22,5.7,Wheat,0.3436
630,22,5.7,Wheat,0.3439
630,22,5.7,Wheat,0.3442
630,22,5.7,Wheat,0.3445
630,22,5.7,Wheat,0.3448
630,22,5.7,Wheat,0.3451
630,22,5.7,Wheat,0.3454
630,22,5.7,Wheat,0.3457
630,22,5.7,Wheat,0.346
630,22,5.7,Wheat,0.3463
630,22,5.7,Wheat,0.3466
630,22,5.7,Wheat,0.3469
630,22,5.7,Wheat,0.3472
630,22,5.7,Wheat,0.3475
630,22,5.7,Wheat,0.3478
630,22,5.7,Wheat,0.3481
630,22,5.7,Wheat,0.3484
630,22,5.7,Wheat,0.3487
630,22,5.7,Wheat,0.349
630,22,5.7,Wheat,0.3493
630,22,5.7,Wheat,0.3496
630,22,5.7,Wheat,0.3499
630,22,5.7,Wheat,0.3502
630,22,5.7,Wheat,0.3505
630,22,5.7,Wheat,0.3508
630,22,5.7,Wheat,0.3511
630,22,5.7,Wheat,0.3514
630,22,5.7,Wheat,0.3517
630,22,5.7,Wheat,0.352
630,22,5.7,Wheat,0.3523
630,22,5.7,Wheat,0.3526
630,22,5.7,Wheat,0.3529
630,22,5.7,Wheat,0.3532
630,22,5.7,Wheat,0.3535
630,22,5.7,Wheat,0.3538
630,22,5.7,Wheat,0.3541
630,22,5.7,Wheat,0.3544
630,22,5.7,Wheat,0.3547
630,22,5.7,Wheat,0.355
630,22,5.7,Wheat,0.3553
630,22,5.7,Wheat,0.3556
630,22,5.7,Wheat,0.3559
630,22,5.7,Wheat,0.3562
630.08403,22,5.7,Wheat,0.3565
630.09772,22,5.7,Wheat,0.3568
630.10687,22,5.7,Wheat,0.3571
630.1092,22,5.7,Wheat,0.3574
630.13263,22,5.7,Wheat,0.3577
630.15306,22,5.7,Wheat,0.358
630.16216,22,5.7,Wheat,0.3583
630.16289,22,5.7,Wheat,0.3586
630.17508,22,5.7,Wheat,0.3589
630.17647,22,5.7,Wheat,0.3592
630.1849,22,5.7,Wheat,0.3595
630.20094,22,5.7,Wheat,0.3598
630.22959,22,5.7,Wheat,0.3601
630.23449,22,5.7,Wheat,0.3604
630.25751,22,5.7,Wheat,0.3607
630.26217,22,5.7,Wheat,0.361
630.28571,22,5.7,Wheat,0.3613
630.30127,22,5.7,Wheat,0.3616
630.30738,22,5.7,Wheat,0.3619
630.32144,22,5.7,Wheat,0.3622
630.34091,22,5.7,Wheat,0.3625
630.35768,22,5.7,Wheat,0.3628
630.36706,22,5.7,Wheat,0.3631
630.39911,22,5.7,Wheat,0.3634
630.41096,22,5.7,Wheat,0.3637
630.41322,22,5.7,Wheat,0.364
630.4398,22,5.7,Wheat,0.3643
630.44884,22,5.7,Wheat,0.3646
630.46047,22,5.7,Wheat,0.3649
630.46582,22,5.7,Wheat,0.3652
630.47745,22,5.7,Wheat,0.3655
630.48698,22,5.7,Wheat,0.3658
630.49038,22,5.7,Wheat,0.3661
630.50447,22,5.7,Wheat,0.3664
630.51982,22,5.7,Wheat,0.3667
630.52,22,5.7,Wheat,0.367
630.54404,22,5.7,Wheat,0.3673
630.55556,22,5.7,Wheat,0.3676
630.55602,22,5.7,Wheat,0.3679
630.56075,22,5.7,Wheat,0.3682
630.57323,22,5.7,Wheat,0.3685
630.58638,22,5.7,Wheat,0.3688
630.59925,22,5.7,Wheat,0.3691
630.6,22,5.7,Wheat,0.3694
630.61615,22,5.7,Wheat,0.3697
630.66667,22,5.7,Wheat,0.37
630.68341,22,5.7,Wheat,0.3703
630.68758,22,5.7,Wheat,0.3706
630.68813,22,5.7,Wheat,0.3709
630.69898,22,5.7,Wheat,0.3712
630.70866,22,5.7,Wheat,0.3715
630.71845,22,5.7,Wheat,0.3718
630.74311,22,5.7,Wheat,0.3721
630.74534,22,5.7,Wheat,0.3724
630.75556,22,5.7,Wheat,0.3727
630.8,22,5.7,Wheat,0.373
630.80214,22,5.7,Wheat,0.3733
630.81081,22,5.7,Wheat,0.3736
630.82192,22,5.7,Wheat,0.3739
630.83,22,5.7,Wheat,0.3742
630.83144,22,5.7,Wheat,0.3745
630.83673,22,5.7,Wheat,0.3748
630.84324,22,5.7,Wheat,0.3751
630.85714,22,5.7,Wheat,0.3754
630.85714,22,5.7,Wheat,0.3757
630.87,22,5.7,Wheat,0.376
630.89225,22,5.7,Wheat,0.3763
630.89828,22,5.7,Wheat,0.3766
630.90864,22,5.7,Wheat,0.3769
630.92593,22,5.7,Wheat,0.3772
630.94048,22,5.7,Wheat,0.3775
630.94585,22,5.7,Wheat,0.3778
630.94737,22,5.7,Wheat,0.3781
630.95773,22,5.7,Wheat,0.3784
630.97501,22,5.7,Wheat,0.3787
630.99504,22,5.7,Wheat,0.379
631.00415,22,5.7,Wheat,0.3793
631.00671,22,5.7,Wheat,0.3796
631.01489,22,5.7,Wheat,0.3799
631.02185,22,5.7,Wheat,0.3802
631.02198,22,5.7,Wheat,0.3805
631.03448,22,5.7,Wheat,0.3808
631.03485,22,5.7,Wheat,0.3811
631.03832,22,5.7,Wheat,0.3814
631.05602,22,5.7,Wheat,0.3817
631.06411,22,5.7,Wheat,0.382
631.06959,22,5.7,Wheat,0.3823
631.07143,22,5.7,Wheat,0.3826
631.07656,22,5.7,Wheat,0.3829
631.07835,22,5.7,Wheat,0.3832
631.08108,22,5.7,Wheat,0.3835
631.08338,22,5.7,Wheat,0.3838
631.09948,22,5.7,Wheat,0.3841
631.13684,22,5.7,Wheat,0.3844
631.17739,22,5.7,Wheat,0.3847
631.2,22,5.7,Wheat,0.385
631.20581,22,5.7,Wheat,0.3853
631.20968,22,5.7,Wheat,0.3856
631.21323,22,5.7,Wheat,0.3859
631.21508,22,5.7,Wheat,0.3862
631.23404,22,5.7,Wheat,0.3865
631.23455,22,5.7,Wheat,0.3868
631.24383,22,5.7,Wheat,0.3871
631.25912,22,5.7,Wheat,0.3874
631.26092,22,5.7,Wheat,0.3877
631.26371,22,5.7,Wheat,0.388
631.26856,22,5.7,Wheat,0.3883
631.27042,22,5.7,Wheat,0.3886
631.275,22,5.7,Wheat,0.3889
631.2809,22,5.7,Wheat,0.3892
631.29023,22,5.7,Wheat,0.3895
631.29187,22,5.7,Wheat,0.3898
631.29252,22,5.7,Wheat,0.3901
631.30944,22,5.7,Wheat,0.3904
631.31387,22,5.7,Wheat,0.3907
631.33333,22,5.7,Wheat,0.391
631.33333,22,5.7,Wheat,0.3913
631.33486,22,5.7,Wheat,0.3916
631.3476,22,5.7,Wheat,0.3919
631.38355,22,5.7,Wheat,0.3922
631.41127,22,5.7,Wheat,0.3925
631.425,22,5.7,Wheat,0.3928
631.42857,22,5.7,Wheat,0.3931
631.45161,22,5.7,Wheat,0.3934
631.45422,22,5.7,Wheat,0.3937
631.5,22,5.7,Wheat,0.394
631.5,22,5.7,Wheat,0.3943
631.5,22,5.7,Wheat,0.3946
631.5,22,5.7,Wheat,0.3949
631.51685,22,5.7,Wheat,0.3952
631.51852,22,5.7,Wheat,0.3955
631.51899,22,5.7,Wheat,0.3958
631.54353,22,5.7,Wheat,0.3961
631.55611,22,5.7,Wheat,0.3964
631.56004,22,5.7,Wheat,0.3967
631.57895,22,5.7,Wheat,0.397
631.58333,22,5.7,Wheat,0.3973
631.58824,22,5.7,Wheat,0.3976
631.60714,22,5.7,Wheat,0.3979
631.61593,22,5.7,Wheat,0.3982
631.62393,22,5.7,Wheat,0.3985
631.625,22,5.7,Wheat,0.3988
631.62888,22,5.7,Wheat,0.3991
631.62937,22,5.7,Wheat,0.3994
631.6392,22,5.7,Wheat,0.3997
631.64634,22,5.7,Wheat,0.4
631.65232,22,5.7,Wheat,0.4003
631.67998,22,5.7,Wheat,0.4006
631.6875,22,5.7,Wheat,0.4009
631.69673,22,5.7,Wheat,0.4012
631.70455,22,5.7,Wheat,0.4015
631.70594,22,5.7,Wheat,0.4018
631.72831,22,5.7,Wheat,0.4021
631.74944,22,5.7,Wheat,0.4024
631.75111,22,5.7,Wheat,0.4027
631.76471,22,5.7,Wheat,0.403
631.76471,22,5.7,Wheat,0.4033
631.76471,22,5.7,Wheat,0.4036
631.77175,22,5.7,Wheat,0.4039
631.77745,22,5.7,Wheat,0.4042
631.78544,22,5.7,Wheat,0.4045
631.78723,22,5.7,Wheat,0.4048
631.79032,22,5.7,Wheat,0.4051
631.80723,22,5.7,Wheat,0.4054
631.82764,22,5.7,Wheat,0.4057
631.83004,22,5.7,Wheat,0.406
631.84615,22,5.7,Wheat,0.4063
631.8587,22,5.7,Wheat,0.4066
631.86604,22,5.7,Wheat,0.4069
631.875,22,5.7,Wheat,0.4072
631.875,22,5.7,Wheat,0.4075
631.875,22,5.7,Wheat,0.4078
631.87855,22,5.7,Wheat,0.4081
631.93054,22,5.7,Wheat,0.4084
631.93341,22,5.7,Wheat,0.4087
631.93548,22,5.7,Wheat,0.409
631.96552,22,5.7,Wheat,0.4093
631.99221,22,5.7,Wheat,0.4096
632,22,5.7,Wheat,0.4099
632,22,5.7,Wheat,0.4102
632,22,5.7,Wheat,0.4105
632,22,5.7,Wheat,0.4108
632,22,5.7,Wheat,0.4111
632.00184,22,5.7,Wheat,0.4114
632.01681,22,5.7,Wheat,0.4117
632.03053,22,5.7,Wheat,0.412
632.03518,22,5.7,Wheat,0.4123
632.04002,22,5.7,Wheat,0.4126
632.04159,22,5.7,Wheat,0.4129
632.04545,22,5.7,Wheat,0.4132
632.04545,22,5.7,Wheat,0.4135
632.05396,22,5.7,Wheat,0.4138
632.06161,22,5.7,Wheat,0.4141
632.08183,22,5.7,Wheat,0.4144
632.09302,22,5.6,Wheat,0.4147
632.09302,22,5.6,Wheat,0.415
632.10109,22,5.6,Wheat,0.4153
632.10303,22,5.6,Wheat,0.4156
632.10526,22,5.6,Wheat,0.4159
632.11948,22,5.6,Wheat,0.4162
632.14286,22,5.6,Wheat,0.4165
632.16058,22,5.6,Wheat,0.4168
632.17105,22,5.6,Wheat,0.4171
632.17886,22,5.6,Wheat,0.4174
632.18182,22,5.6,Wheat,0.4177
632.18577,22,5.6,Wheat,0.418
632.18659,22,5.6,Wheat,0.4183
632.1875,22,5.6,Wheat,0.4186
632.20532,22,5.6,Wheat,0.4189
632.22222,22,5.6,Wheat,0.4192
632.24677,22,5.6,Wheat,0.4195
632.25,22,5.6,Wheat,0.4198
632.2549,22,5.6,Wheat,0.4201
632.26916,22,5.6,Wheat,0.4204
632.30769,22,5.6,Wheat,0.4207
632.30769,22,5.6,Wheat,0.421
632.30769,22,5.6,Wheat,0.4213
632.30769,22,5.6,Wheat,0.4216
632.3125,22,5.6,Wheat,0.4219
632.31689,22,5.6,Wheat,0.4222
632.3229,22,5.6,Wheat,0.4225
632.32558,22,5.6,Wheat,0.4228
632.34201,22,5.6,Wheat,0.4231
632.34708,22,5.6,Wheat,0.4234
632.37444,22,5.6,Wheat,0.4237
632.3751,22,5.6,Wheat,0.424
632.39608,22,5.6,Wheat,0.4243
632.4,22,5.6,Wheat,0.4246
632.4118,22,5.6,Wheat,0.4249
632.41379,22,5.6,Wheat,0.4252
632.41843,22,5.6,Wheat,0.4255
632.42035,22,5.6,Wheat,0.4258
632.42672,22,5.6,Wheat,0.4261
632.44514,22,5.6,Wheat,0.4264
632.44898,22,5.6,Wheat,0.4267
632.45455,22,5.6,Wheat,0.427
632.47059,22,5.6,Wheat,0.4273
632.47873,22,5.6,Wheat,0.4276
632.48,22,5.6,Wheat,0.4279
632.49659,22,5.6,Wheat,0.4282
632.5,22,5.6,Wheat,0.4285
632.5,22,5.6,Wheat,0.4288
632.5082,22,5.6,Wheat,0.4291
632.51309,22,5.6,Wheat,0.4294
632.51613,22,5.6,Wheat,0.4297
632.52375,22,5.6,Wheat,0.43
632.52632,22,5.6,Wheat,0.4303
632.52632,22,5.6,Wheat,0.4306
632.52632,22,5.6,Wheat,0.4309
632.52688,22,5.6,Wheat,0.4312
632.53846,22,5.6,Wheat,0.4315
632.55319,22,5.6,Wheat,0.4318
632.57143,22,5.6,Wheat,0.4321
632.57862,22,5.6,Wheat,0.4324
632.57885,22,5.6,Wheat,0.4327
632.58892,22,5.6,Wheat,0.433
632.59615,22,5.6,Wheat,0.4333
632.6087,22,5.6,Wheat,0.4336
632.61037,22,5.6,Wheat,0.4339
632.61877,22,5.6,Wheat,0.4342
632.62745,22,5.6,Wheat,0.4345
632.64706,22,5.6,Wheat,0.4348
632.65277,22,5.6,Wheat,0.4351
632.6623,22,5.6,Wheat,0.4354
632.66278,22,5.6,Wheat,0.4357
632.66667,22,5.6,Wheat,0.436
632.68657,22,5.6,Wheat,0.4363
632.68924,22,5.6,Wheat,0.4366
632.69231,22,5.6,Wheat,0.4369
632.698,22,5.6,Wheat,0.4372
632.72727,22,5.6,Wheat,0.4375
632.73585,22,5.6,Wheat,0.4378
632.76059,22,5.6,Wheat,0.4381
632.77059,22,5.6,Wheat,0.4384
632.77778,22,5.6,Wheat,0.4387
632.78545,22,5.6,Wheat,0.439
632.79742,22,5.6,Wheat,0.4393
632.82051,22,5.6,Wheat,0.4396
632.83019,22,5.6,Wheat,0.4399
632.83636,22,5.6,Wheat,0.4402
632.84042,22,5.6,Wheat,0.4405
632.84483,22,5.6,Wheat,0.4408
632.84522,22,5.6,Wheat,0.4411
632.85714,22,5.6,Wheat,0.4414
632.85714,22,5.6,Wheat,0.4417
632.8601,22,5.6,Wheat,0.442
632.86047,22,5.6,Wheat,0.4423
632.87914,22,5.6,Wheat,0.4426
632.88136,22,5.6,Wheat,0.4429
632.89773,22,5.6,Wheat,0.4432
632.90289,22,5.6,Wheat,0.4435
632.91405,22,5.6,Wheat,0.4438
632.9156,22,5.6,Wheat,0.4441
632.92683,22,5.6,Wheat,0.4444
632.98482,22,5.6,Wheat,0.4447
632.98643,22,5.6,Wheat,0.445
633,22,5.6,Wheat,0.4453
633,22,5.6,Wheat,0.4456
633,22,5.6,Wheat,0.4459
633,22,5.6,Wheat,0.4462
633.00589,22,5.6,Wheat,0.4465
633.00693,22,5.6,Wheat,0.4468
633.01459,22,5.6,Wheat,0.4471
633.04373,22,5.6,Wheat,0.4474
633.04841,22,5.6,Wheat,0.4477
633.07626,22,5.6,Wheat,0.448
633.09278,22,5.6,Wheat,0.4483
633.10345,22,5.6,Wheat,0.4486
633.10916,22,5.6,Wheat,0.4489
633.10949,22,5.6,Wheat,0.4492
633.12146,22,5.6,Wheat,0.4495
633.125,22,5.6,Wheat,0.4498
633.15789,22,5.6,Wheat,0.4501
633.21138,22,5.6,Wheat,0.4504
633.21429,22,5.6,Wheat,0.4507
633.2389,22,5.6,Wheat,0.451
633.24324,22,5.6,Wheat,0.4513
633.24775,22,5.6,Wheat,0.4516
633.25581,22,5.6,Wheat,0.4519
633.2761,22,5.6,Wheat,0.4522
633.28571,22,5.6,Wheat,0.4525
633.30781,22,5.6,Wheat,0.4528
633.30783,22,5.6,Wheat,0.4531
633.32432,22,5.6,Wheat,0.4534
633.33333,22,5.6,Wheat,0.4537
633.33333,22,5.6,Wheat,0.454
633.33333,22,5.6,Wheat,0.4543
633.33333,22,5.6,Wheat,0.4546
633.33333,22,5.6,Wheat,0.4549
633.33333,22,5.6,Wheat,0.4552
633.34661,22,5.6,Wheat,0.4555
633.34778,22,5.6,Wheat,0.4558
633.36004,22,5.6,Wheat,0.4561
633.40782,22,5.6,Wheat,0.4564
633.40909,22,5.6,Wheat,0.4567
633.41454,22,5.6,Wheat,0.457
633.41606,22,5.6,Wheat,0.4573
633.42043,22,5.6,Wheat,0.4576
633.42254,22,5.6,Wheat,0.4579
633.42857,22,5.6,Wheat,0.4582
633.44498,22,5.6,Wheat,0.4585
